StudentId,Courseld,PaymentDate,PaymentNo,PaymentAmount
227,164,1/9/2018,7,3158
227,165,1/9/2018,7,3158
227,163,1/9/2018,8,3158
227,164,1/10/2018,8,3158
227,165,1/10/2018,8,3158
227,163,1/10/2018,9,3158
227,164,1/11/2018,9,3158
227,165,1/11/2018,9,3158
227,163,1/11/2018,10,3158
227,164,1/12/2018,10,3158
227,165,1/12/2018,10,3158
227,163,1/12/2018,11,3158
227,164,1/1/2019,11,3158
227,165,1/1/2019,11,3158
227,163,1/1/2019,12,3158
227,164,1/2/2019,12,3158
227,165,1/2/2019,12,3158
227,163,1/2/2019,13,3158
227,164,1/3/2019,13,3158
227,165,1/3/2019,13,3158
229,166,1/3/2018,1,4710
229,166,1/4/2018,2,4710
229,166,1/5/2018,3,4710
229,166,1/6/2018,4,4710
231,54,1/2/2016,1,2778
231,54,1/3/2016,2,2778
231,54,1/4/2016,3,2778
231,54,1/5/2016,4,2778
231,54,1/6/2016,5,2778
231,54,1/7/2016,6,2778
231,54,1/8/2016,7,2778
231,54,1/9/2016,8,2778
231,54,1/10/2016,9,2778
231,54,1/11/2016,10,2778
231,54,1/12/2016,11,2778
231,54,1/1/2017,12,2778
231,54,1/2/2017,13,2778
237,378,1/1/2019,1,7050
237,378,1/2/2019,2,7050
237,378,1/3/2019,3,7050
237,378,1/4/2019,4,7050
237,378,1/5/2019,5,7050
237,378,1/6/2019,6,7050
237,378,1/7/2019,7,7050
242,68,1/1/2015,1,15595
242,68,1/2/2015,2,15595
242,68,1/3/2015,3,15595
256,66,1/3/2015,1,3283
256,66,1/4/2015,2,3283
256,66,1/5/2015,3,3283
256,66,1/6/2015,4,3283
256,66,1/7/2015,5,3283
256,66,1/8/2015,6,3283
256,66,1/9/2015,7,3283
256,66,1/10/2015,8,3283
256,66,1/11/2015,9,3283
256,66,1/12/2015,10,3283
256,66,1/1/2016,11,3283
257,180,1/5/2018,1,16516
257,180,1/6/2018,2,16516
257,180,1/7/2018,3,16516
264,66,1/3/2015,1,2579
264,66,1/4/2015,2,2579
264,66,1/5/2015,3,2579
264,66,1/6/2015,4,2579
264,66,1/7/2015,5,2579
264,66,1/8/2015,6,2579
264,66,1/9/2015,7,2579
264,66,1/10/2015,8,2579
264,66,1/11/2015,9,2579
264,66,1/12/2015,10,2579
264,66,1/1/2016,11,2579
264,66,1/2/2016,12,2579
264,66,1/3/2016,13,2579
264,66,1/4/2016,14,2579
269,66,1/3/2015,1,3462
269,66,1/4/2015,2,3462
269,66,1/5/2015,3,3462
269,66,1/6/2015,4,3462
269,66,1/7/2015,5,3462
269,66,1/8/2015,6,3462
269,66,1/9/2015,7,3462
269,66,1/10/2015,8,3462
269,66,1/11/2015,9,3462
269,66,1/12/2015,10,3462
272,185,1/3/2018,1,3166
272,638,1/1/2020,1,1744
272,185,1/4/2018,2,3166
272,638,1/2/2020,2,1744
272,185,1/5/2018,3,3166
272,638,1/3/2020,3,1744
272,185,1/6/2018,4,3166
272,638,1/4/2020,4,1744
272,185,1/7/2018,5,3166
272,638,1/5/2020,5,1744
272,185,1/8/2018,6,3166
272,638,1/6/2020,6,1744
272,185,1/9/2018,7,3166
272,638,1/7/2020,7,1744
272,185,1/10/2018,8,3166
272,638,1/8/2020,8,1744
272,185,1/11/2018,9,3166
272,638,1/9/2020,9,1744
272,185,1/12/2018,10,3166
272,185,1/1/2019,11,3166
272,185,1/2/2019,12,3166
274,65,1/4/2015,1,4867
274,65,1/5/2015,2,4867
274,65,1/6/2015,3,4867
274,65,1/7/2015,4,4867
274,65,1/8/2015,5,4867
274,65,1/9/2015,6,4867
274,65,1/10/2015,7,4867
274,65,1/11/2015,8,4867
275,66,1/3/2015,1,4012
275,66,1/4/2015,2,4012
275,66,1/5/2015,3,4012
275,66,1/6/2015,4,4012
275,66,1/7/2015,5,4012
275,66,1/8/2015,6,4012
275,66,1/9/2015,7,4012
275,66,1/10/2015,8,4012
275,66,1/11/2015,9,4012
278,193,1/6/2018,1,20960
278,534,1/7/2019,1,30556
278,533,1/7/2019,1,11996
278,402,1/12/2018,1,34662
278,535,1/8/2019,1,5636
278,402,1/1/2019,2,34662
278,535,1/9/2019,2,5636
278,534,1/8/2019,2,30556
278,533,1/8/2019,2,11996
278,193,1/7/2018,2,20960
278,193,1/8/2018,3,20960
278,534,1/9/2019,3,30556
278,533,1/9/2019,3,11996
278,402,1/2/2019,3,34662
278,535,1/10/2019,3,5636
278,402,1/3/2019,4,34662
278,535,1/11/2019,4,5636
278,534,1/10/2019,4,30556
278,533,1/10/2019,4,11996
278,193,1/9/2018,4,20960
278,193,1/10/2018,5,20960
278,402,1/4/2019,5,34662
278,535,1/12/2019,5,5636
278,533,1/11/2019,5,11996
278,193,1/11/2018,6,20960
278,402,1/5/2019,6,34662
278,535,1/1/2020,6,5636
278,533,1/12/2019,6,11996
278,193,1/12/2018,7,20960
278,402,1/6/2019,7,34662
278,533,1/1/2020,7,11996
278,193,1/1/2019,8,20960
278,402,1/7/2019,8,34662
278,533,1/2/2020,8,11996
278,402,1/8/2019,9,34662
278,533,1/3/2020,9,11996
278,533,1/4/2020,10,11996
278,533,1/5/2020,11,11996
278,533,1/6/2020,12,11996
278,533,1/7/2020,13,11996
279,66,1/3/2015,1,4141
279,66,1/4/2015,2,4141
279,66,1/5/2015,3,4141
279,66,1/6/2015,4,4141
279,66,1/7/2015,5,4141
279,66,1/8/2015,6,4141
279,66,1/9/2015,7,4141
279,66,1/10/2015,8,4141
280,53,1/4/2016,1,3768
280,53,1/5/2016,2,3768
280,53,1/6/2016,3,3768
280,53,1/7/2016,4,3768
280,53,1/8/2016,5,3768
280,53,1/9/2016,6,3768
280,53,1/10/2016,7,3768
280,53,1/11/2016,8,3768
280,53,1/12/2016,9,3768
280,53,1/1/2017,10,3768
280,53,1/2/2017,11,3768
280,53,1/3/2017,12,3768
281,66,1/3/2015,1,2708
281,66,1/4/2015,2,2708
281,66,1/5/2015,3,2708
281,66,1/6/2015,4,2708
281,66,1/7/2015,5,2708
281,66,1/8/2015,6,2708
281,66,1/9/2015,7,2708
281,66,1/10/2015,8,2708
281,66,1/11/2015,9,2708
281,66,1/12/2015,10,2708
281,66,1/1/2016,11,2708
281,66,1/2/2016,12,2708
281,66,1/3/2016,13,2708
287,78,1/3/2014,1,2983
287,53,1/4/2016,1,2983
287,78,1/4/2014,2,2983
287,53,1/5/2016,2,2983
287,78,1/5/2014,3,2983
287,53,1/6/2016,3,2983
287,78,1/6/2014,4,2983
287,53,1/7/2016,4,2983
287,78,1/7/2014,5,2983
287,53,1/8/2016,5,2983
287,78,1/8/2014,6,2983
287,53,1/9/2016,6,2983
287,78,1/9/2014,7,2983
287,53,1/10/2016,7,2983
287,78,1/10/2014,8,2983
287,53,1/11/2016,8,2983
287,78,1/11/2014,9,2983
287,53,1/12/2016,9,2983
287,53,1/1/2017,10,2983
287,53,1/2/2017,11,2983
287,53,1/3/2017,12,2983
291,65,1/4/2015,1,4326
291,65,1/5/2015,2,4326
291,65,1/6/2015,3,4326
291,65,1/7/2015,4,4326
291,65,1/8/2015,5,4326
291,65,1/9/2015,6,4326
291,65,1/10/2015,7,4326
291,65,1/11/2015,8,4326
291,65,1/12/2015,9,4326
292,65,1/4/2015,1,4208
292,65,1/5/2015,2,4208
292,65,1/6/2015,3,4208
292,65,1/7/2015,4,4208
292,65,1/8/2015,5,4208
292,65,1/9/2015,6,4208
292,65,1/10/2015,7,4208
292,65,1/11/2015,8,4208
292,65,1/12/2015,9,4208
292,65,1/1/2016,10,4208
301,562,1/12/2019,1,5024
301,588,1/12/2019,1,10766
301,562,1/1/2020,2,5024
301,588,1/1/2020,2,10766
301,562,1/2/2020,3,5024
301,588,1/2/2020,3,10766
301,562,1/3/2020,4,5024
301,588,1/3/2020,4,10766
301,562,1/4/2020,5,5024
301,588,1/4/2020,5,10766
301,562,1/5/2020,6,5024
301,588,1/5/2020,6,10766
301,562,1/6/2020,7,5024
301,588,1/6/2020,7,10766
301,562,1/7/2020,8,5024
301,562,1/8/2020,9,5024
301,562,1/9/2020,10,5024
301,562,1/10/2020,11,5024
301,562,1/11/2020,12,5024
301,562,1/12/2020,13,5024
301,562,1/1/2021,14,5024
301,562,1/2/2021,15,5024
308,65,1/4/2015,1,6510
308,65,1/5/2015,2,6510
308,65,1/6/2015,3,6510
308,65,1/7/2015,4,6510
308,65,1/8/2015,5,6510
308,65,1/9/2015,6,6510
309,65,1/4/2015,1,14279
309,65,1/5/2015,2,14279
309,65,1/6/2015,3,14279
310,62,1/7/2015,1,1575
310,62,1/8/2015,2,1575
310,62,1/9/2015,3,1575
310,62,1/10/2015,4,1575
311,68,1/1/2015,1,5159
311,555,1/1/2020,1,3149
311,68,1/2/2015,2,5159
311,555,1/2/2020,2,3149
311,68,1/3/2015,3,5159
311,555,1/3/2020,3,3149
311,68,1/4/2015,4,5159
311,555,1/4/2020,4,3149
311,68,1/5/2015,5,5159
311,555,1/5/2020,5,3149
311,68,1/6/2015,6,5159
311,555,1/6/2020,6,3149
311,68,1/7/2015,7,5159
311,555,1/7/2020,7,3149
312,68,1/1/2015,1,4679
312,68,1/2/2015,2,4679
312,68,1/3/2015,3,4679
312,68,1/4/2015,4,4679
312,68,1/5/2015,5,4679
312,68,1/6/2015,6,4679
312,68,1/7/2015,7,4679
312,68,1/8/2015,8,4679
312,68,1/9/2015,9,4679
312,68,1/10/2015,10,4679
314,64,1/5/2015,1,2778
314,64,1/6/2015,2,2778
314,64,1/7/2015,3,2778
314,64,1/8/2015,4,2778
314,64,1/9/2015,5,2778
314,64,1/10/2015,6,2778
314,64,1/11/2015,7,2778
314,64,1/12/2015,8,2778
314,64,1/1/2016,9,2778
314,64,1/2/2016,10,2778
314,64,1/3/2016,11,2778
314,64,1/4/2016,12,2778
314,64,1/5/2016,13,2778
315,60,1/8/2015,1,2778
315,60,1/9/2015,2,2778
315,60,1/10/2015,3,2778
315,60,1/11/2015,4,2778
315,60,1/12/2015,5,2778
315,60,1/1/2016,6,2778
315,60,1/2/2016,7,2778
315,60,1/3/2016,8,2778
315,60,1/4/2016,9,2778
315,60,1/5/2016,10,2778
315,60,1/6/2016,11,2778
315,60,1/7/2016,12,2778
315,60,1/8/2016,13,2778
317,65,1/4/2015,1,12979
317,65,1/5/2015,2,12979
317,65,1/6/2015,3,12979
318,60,1/8/2015,1,3283
318,60,1/9/2015,2,3283
318,60,1/10/2015,3,3283
318,60,1/11/2015,4,3283
318,60,1/12/2015,5,3283
318,60,1/1/2016,6,3283
318,60,1/2/2016,7,3283
318,60,1/3/2016,8,3283
318,60,1/4/2016,9,3283
318,60,1/5/2016,10,3283
318,60,1/6/2016,11,3283
320,57,1/12/2015,1,2419
320,57,1/1/2016,2,2419
320,57,1/2/2016,3,2419
320,57,1/3/2016,4,2419
320,57,1/4/2016,5,2419
320,57,1/5/2016,6,2419
320,57,1/6/2016,7,2419
320,57,1/7/2016,8,2419
320,57,1/8/2016,9,2419
320,57,1/9/2016,10,2419
320,57,1/10/2016,11,2419
320,57,1/11/2016,12,2419
321,65,1/4/2015,1,5562
321,65,1/5/2015,2,5562
321,65,1/6/2015,3,5562
321,65,1/7/2015,4,5562
321,65,1/8/2015,5,5562
321,65,1/9/2015,6,5562
321,65,1/10/2015,7,5562
331,443,1/4/2019,1,18329
331,442,1/4/2019,1,9389
331,63,1/5/2015,1,9189
331,63,1/6/2015,2,9189
331,443,1/5/2019,2,18329
331,442,1/5/2019,2,9389
331,443,1/6/2019,3,18329
331,442,1/6/2019,3,9389
331,63,1/7/2015,3,9189
331,63,1/8/2015,4,9189
331,443,1/7/2019,4,18329
331,442,1/7/2019,4,9389
331,443,1/8/2019,5,18329
331,442,1/8/2019,5,9389
331,63,1/9/2015,5,9189
331,443,1/9/2019,6,18329
331,442,1/9/2019,6,9389
331,443,1/10/2019,7,18329
331,442,1/10/2019,7,9389
331,442,1/11/2019,8,9389
331,442,1/12/2019,9,9389
331,442,1/1/2020,10,9389
332,63,1/5/2015,1,2759
332,63,1/6/2015,2,2759
332,63,1/7/2015,3,2759
332,63,1/8/2015,4,2759
332,63,1/9/2015,5,2759
332,63,1/10/2015,6,2759
332,63,1/11/2015,7,2759
332,63,1/12/2015,8,2759
332,63,1/1/2016,9,2759
332,63,1/2/2016,10,2759
332,63,1/3/2016,11,2759
332,63,1/4/2016,12,2759
332,63,1/5/2016,13,2759
332,63,1/6/2016,14,2759
333,386,1/3/2019,1,1396
333,386,1/4/2019,2,1396
333,386,1/5/2019,3,1396
333,386,1/6/2019,4,1396
333,386,1/7/2019,5,1396
333,386,1/8/2019,6,1396
333,386,1/9/2019,7,1396
333,386,1/10/2019,8,1396
333,386,1/11/2019,9,1396
334,53,1/4/2016,1,4679
334,53,1/5/2016,2,4679
334,53,1/6/2016,3,4679
334,53,1/7/2016,4,4679
334,53,1/8/2016,5,4679
334,53,1/9/2016,6,4679
334,53,1/10/2016,7,4679
334,53,1/11/2016,8,4679
334,53,1/12/2016,9,4679
334,53,1/1/2017,10,4679
335,47,1/11/2016,1,5198
335,47,1/12/2016,2,5198
335,47,1/1/2017,3,5198
335,47,1/2/2017,4,5198
335,47,1/3/2017,5,5198
335,47,1/4/2017,6,5198
335,47,1/5/2017,7,5198
335,47,1/6/2017,8,5198
335,47,1/7/2017,9,5198
336,290,1/11/2018,1,2067
336,65,1/4/2015,1,5562
336,65,1/5/2015,2,5562
336,290,1/12/2018,2,2067
336,290,1/1/2019,3,2067
336,65,1/6/2015,3,5562
336,65,1/7/2015,4,5562
336,290,1/2/2019,4,2067
336,65,1/8/2015,5,5562
336,65,1/9/2015,6,5562
336,65,1/10/2015,7,5562
339,64,1/5/2015,1,2295
339,64,1/6/2015,2,2295
339,64,1/7/2015,3,2295
339,64,1/8/2015,4,2295
339,64,1/9/2015,5,2295
339,64,1/10/2015,6,2295
339,64,1/11/2015,7,2295
339,64,1/12/2015,8,2295
339,64,1/1/2016,9,2295
339,64,1/2/2016,10,2295
339,64,1/3/2016,11,2295
339,64,1/4/2016,12,2295
339,64,1/5/2016,13,2295
340,102,1/10/2015,1,14549
340,102,1/11/2015,2,14549
340,102,1/12/2015,3,14549
346,269,1/11/2018,1,4586
346,269,1/12/2018,2,4586
346,269,1/1/2019,3,4586
346,269,1/2/2019,4,4586
346,269,1/3/2019,5,4586
347,63,1/5/2015,1,3540
347,63,1/6/2015,2,3540
347,63,1/7/2015,3,3540
347,63,1/8/2015,4,3540
347,63,1/9/2015,5,3540
347,63,1/10/2015,6,3540
347,63,1/11/2015,7,3540
347,63,1/12/2015,8,3540
347,63,1/1/2016,9,3540
347,63,1/2/2016,10,3540
347,63,1/3/2016,11,3540
349,338,1/6/2019,1,28125
349,338,1/7/2019,2,28125
349,338,1/8/2019,3,28125
349,338,1/9/2019,4,28125
349,338,1/10/2019,5,28125
349,338,1/11/2019,6,28125
349,338,1/12/2019,7,28125
349,338,1/1/2020,8,28125
349,338,1/2/2020,9,28125
349,338,1/3/2020,10,28125
349,338,1/4/2020,11,28125
349,338,1/5/2020,12,28125
349,338,1/6/2020,13,28125
349,338,1/7/2020,14,28125
369,64,1/5/2015,1,2983
369,64,1/6/2015,2,2983
369,64,1/7/2015,3,2983
369,64,1/8/2015,4,2983
369,64,1/9/2015,5,2983
369,64,1/10/2015,6,2983
369,64,1/11/2015,7,2983
369,64,1/12/2015,8,2983
369,64,1/1/2016,9,2983
369,64,1/2/2016,10,2983
375,64,1/5/2015,1,4972
375,64,1/6/2015,2,4972
375,64,1/7/2015,3,4972
375,64,1/8/2015,4,4972
375,64,1/9/2015,5,4972
375,64,1/10/2015,6,4972
389,63,1/5/2015,1,4594
389,63,1/6/2015,2,4594
389,63,1/7/2015,3,4594
389,63,1/8/2015,4,4594
389,63,1/9/2015,5,4594
389,63,1/10/2015,6,4594
389,63,1/11/2015,7,4594
389,63,1/12/2015,8,4594
389,63,1/1/2016,9,4594
389,63,1/2/2016,10,4594
391,65,1/4/2015,1,6594
391,65,1/5/2015,2,6594
391,65,1/6/2015,3,6594
392,64,1/5/2015,1,2224
392,64,1/6/2015,2,2224
392,64,1/7/2015,3,2224
392,64,1/8/2015,4,2224
392,64,1/9/2015,5,2224
392,64,1/10/2015,6,2224
392,64,1/11/2015,7,2224
392,64,1/12/2015,8,2224
392,64,1/1/2016,9,2224
392,64,1/2/2016,10,2224
392,64,1/3/2016,11,2224
392,64,1/4/2016,12,2224
393,63,1/5/2015,1,3245
393,63,1/6/2015,2,3245
393,63,1/7/2015,3,3245
393,63,1/8/2015,4,3245
393,63,1/9/2015,5,3245
393,63,1/10/2015,6,3245
393,63,1/11/2015,7,3245
393,63,1/12/2015,8,3245
393,63,1/1/2016,9,3245
393,63,1/2/2016,10,3245
393,63,1/3/2016,11,3245
393,63,1/4/2016,12,3245
402,525,1/10/2019,1,9368
402,525,1/11/2019,2,9368
402,525,1/12/2019,3,9368
402,525,1/1/2020,4,9368
402,525,1/2/2020,5,9368
402,525,1/3/2020,6,9368
403,47,1/11/2016,1,5198
403,47,1/12/2016,2,5198
403,47,1/1/2017,3,5198
403,47,1/2/2017,4,5198
403,47,1/3/2017,5,5198
403,47,1/4/2017,6,5198
403,47,1/5/2017,7,5198
403,47,1/6/2017,8,5198
403,47,1/7/2017,9,5198
408,61,1/7/2015,1,6845
408,61,1/8/2015,2,6845
408,61,1/9/2015,3,6845
408,61,1/10/2015,4,6845
408,61,1/11/2015,5,6845
410,61,1/7/2015,1,7420
410,61,1/8/2015,2,7420
410,61,1/9/2015,3,7420
410,61,1/10/2015,4,7420
410,61,1/11/2015,5,7420
411,63,1/5/2015,1,3894
411,63,1/6/2015,2,3894
411,63,1/7/2015,3,3894
411,63,1/8/2015,4,3894
411,63,1/9/2015,5,3894
411,63,1/10/2015,6,3894
411,63,1/11/2015,7,3894
411,63,1/12/2015,8,3894
411,63,1/1/2016,9,3894
411,63,1/2/2016,10,3894
412,69,1/12/2014,1,2001
412,69,1/1/2015,2,2001
412,69,1/2/2015,3,2001
412,69,1/3/2015,4,2001
412,69,1/4/2015,5,2001
415,102,1/10/2015,1,5612
415,102,1/11/2015,2,5612
415,102,1/12/2015,3,5612
415,102,1/1/2016,4,5612
415,102,1/2/2016,5,5612
415,102,1/3/2016,6,5612
415,102,1/4/2016,7,5612
417,65,1/4/2015,1,7458
417,65,1/5/2015,2,7458
417,65,1/6/2015,3,7458
417,65,1/7/2015,4,7458
422,69,1/12/2014,1,3643
422,69,1/1/2015,2,3643
422,69,1/2/2015,3,3643
425,55,1/2/2016,1,6594
425,55,1/3/2016,2,6594
425,55,1/4/2016,3,6594
425,55,1/5/2016,4,6594
425,55,1/6/2016,5,6594
425,55,1/7/2016,6,6594
432,309,1/11/2018,1,3306
432,50,1/7/2016,1,1989
432,50,1/8/2016,2,1989
432,309,1/12/2018,2,3306
432,309,1/1/2019,3,3306
432,50,1/9/2016,3,1989
432,50,1/10/2016,4,1989
432,309,1/2/2019,4,3306
432,309,1/3/2019,5,3306
432,50,1/11/2016,5,1989
432,50,1/12/2016,6,1989
432,50,1/1/2017,7,1989
432,50,1/2/2017,8,1989
432,50,1/3/2017,9,1989
432,50,1/4/2017,10,1989
432,50505050,1/5/2017,11,1989
432,50,1/6/2017,12,1989
432,50,1/7/2017,13,1989
432,50,1/8/2017,14,1989
432,50,1/9/2017,15,1989
437,64,1/5/2015,1,3283
437,64,1/6/2015,2,3283
437,64,1/7/2015,3,3283
437,64,1/8/2015,4,3283
437,64,1/9/2015,5,3283
437,64,1/10/2015,6,3283
437,64,1/11/2015,7,3283
437,64,1/12/2015,8,3283
437,64,1/1/2016,9,3283
437,64,1/2/2016,10,3283
437,64,1/3/2016,11,3283
452,439,1/4/2019,1,4015
452,439,1/5/2019,2,4015
452,439,1/6/2019,3,4015
452,439,1/7/2019,4,4015
452,439,1/8/2019,5,4015
452,439,1/9/2019,6,4015
452,439,1/10/2019,7,4015
452,439,1/11/2019,8,4015
452,439,1/12/2019,9,4015
452,439,1/1/2020,10,4015
452,439,1/2/2020,11,4015
452,439,1/3/2020,12,4015
452,439,1/4/2020,13,4015
452,439,1/5/2020,14,4015
453,60,1/8/2015,1,4972
453,60,1/9/2015,2,4972
453,60,1/10/2015,3,4972
453,60,1/11/2015,4,4972
453,60,1/12/2015,5,4972
453,60,1/1/2016,6,4972
457,308,1/11/2018,1,3306
457,61,1/7/2015,1,6235
457,61,1/8/2015,2,6235
457,308,1/12/2018,2,3306
457,308,1/1/2019,3,3306
457,61,1/9/2015,3,6235
457,61,1/10/2015,4,6235
457,308,1/2/2019,4,3306
457,308,1/3/2019,5,3306
457,61,1/11/2015,5,6235
457,61,1/12/2015,6,6235
457,61,1/1/2016,7,6235
465,56,1/12/2015,1,2708
465,56,1/1/2016,2,2708
465,56,1/2/2016,3,2708
465,56,1/3/2016,4,2708
465,56,1/4/2016,5,2708
465,56,1/5/2016,6,2708
465,56,1/6/2016,7,2708
465,56,1/7/2016,8,2708
465,56,1/8/2016,9,2708
465,56,1/9/2016,10,2708
465,56,1/10/2016,11,2708
465,56,1/11/2016,12,2708
467,62,1/7/2015,1,10300
467,62,1/8/2015,2,10300
467,62,1/9/2015,3,10300
467,62,1/10/2015,4,10300
467,62,1/11/2015,5,10300
469,63,1/5/2015,1,5743
469,63,1/6/2015,2,5743
469,63,1/7/2015,3,5743
469,63,1/8/2015,4,5743
469,63,1/9/2015,5,5743
469,63,1/10/2015,6,5743
469,63,1/11/2015,7,5743
469,63,1/12/2015,8,5743
473,63,1/5/2015,1,6563
473,63,1/6/2015,2,6563
473,63,1/7/2015,3,6563
473,63,1/8/2015,4,6563
473,63,1/9/2015,5,6563
473,63,1/10/2015,6,6563
473,63,1/11/2015,7,6563
477,62,1/7/2015,1,5456
477,62,1/8/2015,2,5456
477,62,1/9/2015,3,5456
477,62,1/10/2015,4,5456
477,62,1/11/2015,5,5456
477,62,1/12/2015,6,5456
477,62,1/1/2016,7,5456
477,62,1/2/2016,8,5456
480,62,1/7/2015,1,3506
480,62,1/8/2015,2,3506
480,62,1/9/2015,3,3506
480,62,1/10/2015,4,3506
480,62,1/11/2015,5,3506
480,62,1/12/2015,6,3506
480,62,1/1/2016,7,3506
480,62,1/2/2016,8,3506
480,62,1/3/2016,9,3506
480,62,1/4/2016,10,3506
480,62,1/5/2016,11,3506
480,62,1/6/2016,12,3506
484,8,1/6/2017,1,3899
484,8,1/7/2017,2,3899
484,8,1/8/2017,3,3899
484,8,1/9/2017,4,3899
484,8,1/10/2017,5,3899
484,8,1/11/2017,6,3899
484,8,1/12/2017,7,3899
484,8,1/1/2018,8,3899
484,8,1/2/2018,9,3899
484,8,1/3/2018,10,3899
484,8,1/4/2018,11,3899
484,8,1/5/2018,12,3899
488,102,1/10/2015,1,3506
488,102,1/11/2015,2,3506
488,102,1/12/2015,3,3506
488,102,1/1/2016,4,3506
488,102,1/2/2016,5,3506
488,102,1/3/2016,6,3506
488,102,1/4/2016,7,3506
488,102,1/5/2016,8,3506
488,102,1/6/2016,9,3506
488,102,1/7/2016,10,3506
488,102,1/8/2016,11,3506
488,102,1/9/2016,12,3506
492,378,1/1/2019,1,8225
492,69,1/12/2014,1,2120
492,71,1/10/2014,1,2732
492,69,1/1/2015,2,2120
492,71,1/11/2014,2,2732
492,378,1/2/2019,2,8225
492,378,1/3/2019,3,8225
492,69,1/2/2015,3,2120
492,71,1/12/2014,3,2732
492,69,1/3/2015,4,2120
492,71,1/1/2015,4,2732
492,378,1/4/2019,4,8225
492,378,1/5/2019,5,8225
249492492,71,1/2/2015,5,2732
492,71,1/3/2015,6,2732
492,378,1/6/2019,6,8225
492,71,1/4/2015,7,2732
492,71,1/5/2015,8,2732
492,71,1/6/2015,9,2732
492,71,1/7/2015,10,2732
496,64,1/5/2015,1,2712
496,64,1/6/2015,2,2712
496,64,1/7/2015,3,2712
496,64,1/8/2015,4,2712
496,64,1/9/2015,5,2712
496,64,1/10/2015,6,2712
496,64,1/11/2015,7,2712
496,64,1/12/2015,8,2712
496,64,1/1/2016,9,2712
496,64,1/2/2016,10,2712
496,64,1/3/2016,11,2712
508,57,1/12/2015,1,5831
508,57,1/1/2016,2,5831
508,57,1/2/2016,3,5831
508,57,1/3/2016,4,5831
508,57,1/4/2016,5,5831
508,57,1/5/2016,6,5831
508,57,1/6/2016,7,5831
509,54,1/2/2016,1,2602
509,54,1/3/2016,2,2602
509,54,1/4/2016,3,2602
509,54,1/5/2016,4,2602
509,54,1/6/2016,5,2602
509,54,1/7/2016,6,2602
509,54,1/8/2016,7,2602
509,54,1/9/2016,8,2602
509,54,1/10/2016,9,2602
509,54,1/11/2016,10,2602
509,54,1/12/2016,11,2602
509,54,1/1/2017,12,2602
511,105,1/6/2018,1,3005
511,105,1/7/2018,2,3005
511,105,1/8/2018,3,3005
511,105,1/9/2018,4,3005
511,105,1/10/2018,5,3005
511,105,1/11/2018,6,3005
511,105,1/12/2018,7,3005
511,105,1/1/2019,8,3005
511,105,1/2/2019,9,3005
511,105,1/3/2019,10,3005
511,105,1/4/2019,11,3005
511,105,1/5/2019,12,3005
511,105,1/6/2019,13,3005
511,105,1/7/2019,14,3005
517,62,1/7/2015,1,9357
517,62,1/8/2015,2,9357
517,62,1/9/2015,3,9357
517,62,1/10/2015,4,9357
517,62,1/11/2015,5,9357
528,60,1/8/2015,1,2579
528,60,1/9/2015,2,2579
528,60,1/10/2015,3,2579
528,60,1/11/2015,4,2579
528,60,1/12/2015,5,2579
528,60,1/1/2016,6,2579
528,60,1/2/2016,7,2579
528,60,1/3/2016,8,2579
528,60,1/4/2016,9,2579
528,60,1/5/2016,10,2579
528,60,1/6/2016,11,2579
528,60,1/7/2016,12,2579
528,60,1/8/2016,13,2579
528,60,1/9/2016,14,2579
530,75,1/6/2014,1,3170
530,61,1/7/2015,1,9942
530,75,1/7/2014,2,3170
530,61,1/8/2015,2,9942
530,75,1/8/2014,3,3170
530,61,1/9/2015,3,9942
530,75,1/9/2014,4,3170
530,61,1/10/2015,4,9942
530,75,1/10/2014,5,3170
530,75,1/11/2014,6,3170
530,75,1/12/2014,7,3170
530,75,1/1/2015,8,3170
535,60,1/8/2015,1,1667
535,60,1/9/2015,2,1667
535,60,1/10/2015,3,1667
535,60,1/11/2015,4,1667
535,60,1/12/2015,5,1667
535,60,1/1/2016,6,1667
542,62,1/7/2015,1,3119
542,62,1/8/2015,2,3119
542,62,1/9/2015,3,3119
542,62,1/10/2015,4,3119
542,62,1/11/2015,5,3119
542,62,1/12/2015,6,3119
542,62,1/1/2016,7,3119
542,62,1/2/2016,8,3119
542,62,1/3/2016,9,3119
542,62,1/4/2016,10,3119
542,62,1/5/2016,11,3119
542,62,1/6/2016,12,3119
542,62,1/7/2016,13,3119
542,62,1/8/2016,14,3119
542,62,1/9/2016,15,3119
548,62,1/7/2015,1,3119
548,62,1/8/2015,2,3119
548,62,1/9/2015,3,3119
548,62,1/10/2015,4,3119
548,62,1/11/2015,5,3119
548,62,1/12/2015,6,3119
548,62,1/1/2016,7,3119
548,62,1/2/2016,8,3119
548,62,1/3/2016,9,3119
548,62,1/4/2016,10,3119
548,62,1/5/2016,11,3119
548,62,1/6/2016,12,3119
548,62,1/7/2016,13,3119
548,62,1/8/2016,14,3119
548,62,1/9/2016,15,3119
557,58,1/12/2015,1,5848
557,58,1/1/2016,2,5848
557,58,1/2/2016,3,5848
557,58,1/3/2016,4,5848
557,58,1/4/2016,5,5848
557,58,1/5/2016,6,5848
557,58,1/6/2016,7,5848
557,58,1/7/2016,8,5848
564,61,1/7/2015,1,3825
564,61,1/8/2015,2,3825
564,61,1/9/2015,3,3825
564,61,1/10/2015,4,3825
564,61,1/11/2015,5,3825
564,61,1/12/2015,6,3825
